Course Code,Department,Course Name,Study Hours per Week,Average GPA Received,Average Letter Grade Received
TDDE 1,TDDE,Intro/Design for the Theatre,5.890769230769231,3.505,B+ (3.3)
TDDE 101,TDDE,Theatre Process-Scenic Design,6.822941176470588,3.75,A- (3.7)
TDDE 111,TDDE,Theatre Process - Costumes,7.037272727272727,3.6466666666666665,B+ (3.3)
TDDE 121,TDDE,Theatre Process - Lighting,5.629333333333333,3.6900000000000004,B+ (3.3)
TDDE 169A,TDDE,Digital Rendering/Theater I,4.8100000000000005,3.7,A- (3.7)
TDDM 1,TDDM,Introduction to Dance Making,1.44625,3.9785714285714286,A- (3.7)
TDDM 100,TDDM,Dance Making 1,2.348,4.0,A+/A (4.0)
TDDM 5,TDDM,Site Specific Dance & Perform,1.76,3.936666666666667,A- (3.7)
TDDR 101,TDDR,Stage Management,4.073829787234042,3.6525,B+ (3.3)
TDDR 108,TDDR,Text Analysis/Actors&Directors,4.98,3.63,B+ (3.3)
TDDR 111,TDDR,Directing - Acting Process,4.8425,3.96,A- (3.7)
TDGE 1,TDGE,Introduction to Theatre,2.953137254901961,3.7347916666666667,A- (3.7)
TDGE 10,TDGE,Theatre And Film,2.7222222222222223,3.474375,B+ (3.3)
TDGE 10,TDGE,Theatre and Film,3.2382608695652175,3.4645454545454544,B+ (3.3)
TDGE 100,TDGE,"Creating the Role of ""Leader""",3.5216666666666665,3.885,A- (3.7)
TDGE 11,TDGE,Great Performances on Film,2.9926595744680853,3.47025641025641,B+ (3.3)
TDGE 122,TDGE,The Films of Woody Allen,3.763333333333333,3.4133333333333336,B+ (3.3)
TDGE 124,TDGE,Cult Films: Weirdly Dramatic,2.8539473684210526,3.683125,B+ (3.3)
TDGE 125,TDGE,Topics in Theatre and Film,3.52,3.6253333333333333,B+ (3.3)
TDGE 126,TDGE,Storytlling& Design in Animatn,4.075,3.49,B+ (3.3)
TDGE 127,TDGE,The Films of Spike Lee,3.715,3.4483333333333337,B+ (3.3)
TDGE 131,TDGE,Playing Indian:Native Am Cinem,2.4433333333333334,3.6133333333333333,B+ (3.3)
TDGE 25,TDGE,Public Speaking,3.8491588785046726,3.8125641025641026,A- (3.7)
TDGE 3,TDGE,Cultivating the Creative Mind,4.1240000000000006,3.854,A- (3.7)
TDGE 5,TDGE,A Glimpse into Acting,2.6675,3.888333333333333,A- (3.7)
TDGE 89,TDGE,Dance Movement Exploration,1.4225,3.95,A- (3.7)
TDHD 171,TDHD,Dance History I,4.132857142857143,3.785,A- (3.7)
TDHD 173,TDHD,Dance History III 1960-Present,3.0309999999999997,3.85,A- (3.7)
TDHD 174,TDHD,Dance Aesthetics and Criticism,3.8200000000000003,3.9,A- (3.7)
TDHD 175,TDHD,Cultural Perspct-World Dance,3.42,3.78,A- (3.7)
TDHT 101,TDHT,Topics: Lit & Theatre History,5.140227272727272,3.524,B+ (3.3)
TDHT 102,TDHT,Masters in Theatre,3.75,3.84,A- (3.7)
TDHT 103,TDHT,Asian American Theatre,5.448571428571428,3.6833333333333336,B+ (3.3)
TDHT 104,TDHT,Italian Comedy,5.238,3.4875,B+ (3.3)
TDHT 105,TDHT,French Comedy,4.57,3.75,A- (3.7)
TDHT 107,TDHT,American Theatre,4.904,3.656,B+ (3.3)
TDHT 109,TDHT,African American Theatre,6.2225,3.66,B+ (3.3)
TDHT 110,TDHT,Chicano Dramatic Literature,5.0216666666666665,3.89,A- (3.7)
TDHT 111,TDHT,Hispanic-American Dramatic Lit,6.41,3.4450000000000003,B+ (3.3)
TDHT 111,TDHT,Latinx Theatre and Performance,3.57,3.37,B+ (3.3)
TDHT 114,TDHT,American Musical Theatre,4.757777777777778,3.35875,B+ (3.3)
TDHT 115,TDHT,History & Theory of Directing,4.862,3.62,B+ (3.3)
TDHT 116,TDHT,Old Myths in New Films,2.68,3.6,B+ (3.3)
TDHT 119,TDHT,Production Dramaturgy,5.46,3.7,A- (3.7)
TDHT 120,TDHT,Indigenous Theatre and Perform,4.49,3.5566666666666666,B+ (3.3)
TDHT 21,TDHT,Ancient and Medieval Theatre,4.282857142857143,3.3778571428571427,B+ (3.3)
TDHT 21,TDHT,PerformDyn:SpacePerfrmrsAud,3.385,3.1500000000000004,B (3.0)
TDHT 22,TDHT,Plays Greek to Modern,3.69,2.95,B- (2.7)
TDHT 22,TDHT,Theatre 1500-1900,4.574285714285715,3.302142857142857,B+ (3.3)
TDHT 23,TDHT,Social Contexts of Performance,3.5149999999999997,2.9525,B- (2.7)
TDHT 23,TDHT,Twentieth-Century Theatre,4.121428571428572,3.315,B+ (3.3)
TDMV 1,TDMV,Beginning Ballet,1.6765217391304348,3.868148148148148,A- (3.7)
TDMV 11,TDMV,Theatrical Tap,2.02,3.8354999999999997,A- (3.7)
TDMV 110,TDMV,Intermediate Ballet,1.658,3.8775,A- (3.7)
TDMV 111,TDMV,Advanced Ballet,1.44,3.8049999999999997,A- (3.7)
TDMV 112,TDMV,Adv Ballet-Contemp Dancers,1.152,4.0,A+/A (4.0)
TDMV 120,TDMV,Intermediate Contemp Dance,1.6912048192771085,3.9030909090909094,A- (3.7)
TDMV 120,TDMV,Intermediate Contemp Dancers,1.3966666666666667,3.874,A- (3.7)
TDMV 122,TDMV,Advanced Contemporary Dance,1.7834883720930232,3.815714285714286,A- (3.7)
TDMV 123,TDMV,Contact Improvisation,1.9612500000000002,3.9579999999999997,A- (3.7)
TDMV 130,TDMV,Intermediate Jazz,1.6251162790697673,3.9664705882352944,A- (3.7)
TDMV 133,TDMV,Advanced Jazz Dance,1.585,3.8733333333333335,A- (3.7)
TDMV 138,TDMV,Beginning Hip Hop,2.3327272727272725,3.919047619047619,A- (3.7)
TDMV 138,TDMV,Hip Hop,2.1468181818181815,3.8579999999999997,A- (3.7)
TDMV 140,TDMV,Dances Of The World,2.1525,3.935,A- (3.7)
TDMV 141,TDMV,Adv Dances of the World,4.17,3.91125,A- (3.7)
TDMV 142,TDMV,Latin Dance of the World,4.058383838383838,3.901720430107527,A- (3.7)
TDMV 143,TDMV,West African Dance,2.8582978723404255,3.8759574468085103,A- (3.7)
TDMV 144,TDMV,Asian Dance,4.752222222222222,3.825,A- (3.7)
TDMV 146,TDMV,Intermediate Latin Dance,3.2304166666666667,3.9323529411764704,A- (3.7)
TDMV 148,TDMV,Intermediate Hip Hop,2.0485714285714285,3.8669230769230767,A- (3.7)
TDMV 149,TDMV,Advanced Hip-Hop,1.6666666666666667,3.98,A- (3.7)
TDMV 2,TDMV,Beginning Contemporary Dance,1.6769230769230767,3.8776623376623376,A- (3.7)
TDMV 20,TDMV,Movement Lab,1.6385714285714286,3.94,A- (3.7)
TDMV 3,TDMV,Beginning Jazz,1.8868932038834951,3.885257731958763,A- (3.7)
TDMV 5,TDMV,Yoga for Dance,4.475,3.795,A- (3.7)
TDPF 160,TDPF,Studies/Perform-Fall Product,2.17,3.95,A- (3.7)
TDPF 161,TDPF,Studies/Perform-Winter Product,2.6875,4.0,A+/A (4.0)
TDPF 162,TDPF,Studies/Perform-Spring Product,4.676,4.0,A+/A (4.0)
TDPF 163,TDPF,Dance Repertory,2.562857142857143,4.0,A+/A (4.0)
TDPR 6,TDPR,Theatre Practicum,5.102368421052632,3.8459459459459464,A- (3.7)
TDPW 102,TDPW,Advanced Playwriting,5.711666666666666,3.6766666666666663,B+ (3.3)
TDPW 104,TDPW,Screenwriting,4.947,3.614,B+ (3.3)
TDTR 10,TDTR,Introduction to Dance,2.818,3.7764444444444445,A- (3.7)
TDTR 101,TDTR,Dance Movement Analysis,3.3016666666666663,3.75,A- (3.7)
TDTR 104,TDTR,Dance Theory & Pedagogy,3.174285714285714,3.81,A- (3.7)
TDTR 15,TDTR,Dance Movement and Analysis,2.98,3.9400000000000004,A- (3.7)
TDTR 20,TDTR,Dance On Film,3.872,3.86,A- (3.7)
TMC 15,TMC,Public Service in America,4.792083333333333,3.3299999999999996,B+ (3.3)
TWS 20,TWS,Intro to Third World Studies,4.526666666666666,3.465,B+ (3.3)
TWS 21,TWS,Third World Literatures,4.367142857142857,3.162857142857143,B (3.0)
TWS 21GS,TWS,TWS: African Literature,6.186666666666667,3.46,B+ (3.3)
TWS 22,TWS,Third World Literatures,4.03,3.398888888888889,B+ (3.3)
TWS 23,TWS,Third World Literatures,3.5520000000000005,3.07,B (3.0)
TWS 24,TWS,Third World Literatures,4.86,3.465,B+ (3.3)
TWS 25,TWS,Third World Literatures,3.538888888888889,3.511111111111111,B+ (3.3)
TWS 26,TWS,Third World Literatures,3.4425,3.31,B+ (3.3)
USP 1,USP,History/US Urban Communities,4.657894736842105,3.2399999999999998,B (3.0)
USP 100,USP,Introduction to Urban Planning,5.575714285714286,3.4466666666666668,B+ (3.3)
USP 101,USP,Introduction/Policy Analysis,4.606153846153846,2.808,B- (2.7)
USP 102,USP,Urban Economics,4.372,3.018333333333333,B (3.0)
USP 103,USP,American Cities/20th Century,4.029999999999999,2.9850000000000003,B- (2.7)
USP 104,USP,Ethnic Diversity & the City,5.615714285714286,3.2971428571428567,B (3.0)
USP 105,USP,Urban Sociology,4.705333333333333,3.48375,B+ (3.3)
USP 106,USP,Race/Ethnicity-American Cities,3.865,3.48,B+ (3.3)
USP 107,USP,Urban Politics,5.751428571428571,3.172857142857143,B (3.0)
USP 109,USP,Calif Government & Politics,4.949999999999999,3.1914285714285713,B (3.0)
USP 110,USP,Advanced Topics/Urban Politics,7.9,3.29,B (3.0)
USP 113,USP,Politics & Policymaking/L.A.,5.042222222222222,3.1166666666666667,B (3.0)
USP 115,USP,Poli. & Policymaking/San Diego,3.3881818181818186,3.4520000000000004,B+ (3.3)
USP 116,USP,Calif Local Govt Finance/Admin,4.878,3.16,B (3.0)
USP 120,USP,Urban Plan/Infrastruc/Real Est,3.4755555555555557,3.59,B+ (3.3)
USP 121,USP,Real Estate Law and Regulation,4.586,3.61,B+ (3.3)
USP 122,USP,Redevelp Plan Policymak & Law,2.9299999999999997,3.436666666666667,B+ (3.3)
USP 124,USP,Land Use Planning,5.428928571428571,3.2600000000000002,B (3.0)
USP 125,USP,The Design of Social Research,4.226153846153846,3.421666666666667,B+ (3.3)
USP 129,USP,Research Methods/Ethnic&Racial,5.845714285714286,3.562,B+ (3.3)
USP 130,USP,Ethnographc Fldwk/Ethnic Cmnty,5.425,3.52,B+ (3.3)
USP 131,USP,Craft Breweries/Urban Economy,2.5166666666666666,3.8383333333333334,A- (3.7)
USP 132,USP,Afrn Amer Religions &the City,6.976666666666667,2.92,B- (2.7)
USP 133,USP,Soc Inequality & Public Policy,5.073846153846154,3.330909090909091,B+ (3.3)
USP 135,USP,Asn&Latna Immgrnt Wrkrs/Glbl E,5.68,3.322,B+ (3.3)
USP 137,USP,Housg&Comm.Dev./Policy & Prac,5.1883333333333335,3.602222222222222,B+ (3.3)
USP 139,USP,Urban Design & Econ Developmnt,5.025,3.39,B+ (3.3)
USP 140,USP,Healthy Placemaking,3.93,3.59,B+ (3.3)
USP 141A,USP,Life Course Scholars Research,3.9499999999999997,3.95,A- (3.7)
USP 141B,USP,Life Course Scholars Capstone,4.941428571428572,3.965,A- (3.7)
USP 142A,USP,Urban Chal. Homelessness I,5.05,3.93,A- (3.7)
USP 142C,USP,Urban Challenges: Food Systems,3.25,3.79,A- (3.7)
USP 143,USP,The US Health Care System,4.911666666666666,3.3794444444444443,B+ (3.3)
USP 144,USP,Environ/Prevent Health Issues,4.760625,3.324375,B+ (3.3)
USP 145,USP,Aging-Social & Health Policy,4.394444444444444,3.4522222222222223,B+ (3.3)
USP 147,USP,Case Studies/Hlth Care/Poor,4.23,3.42875,B+ (3.3)
USP 15,USP,Urban Econ/Plan&Development,4.83375,3.065,B (3.0)
USP 150,USP,Real Estate/Law & Regulation,4.577,3.128,B (3.0)
USP 151,USP,Real Estate Plan & Development,5.383333333333334,3.5700000000000003,B+ (3.3)
USP 152,USP,Real Estate/Dev Finance&Invest,6.214285714285714,3.1042857142857145,B (3.0)
USP 153,USP,Real Estate&DevMarket Analysis,4.711428571428572,3.1149999999999998,B (3.0)
USP 158A,USP,Adv. Special Topics in RED,8.094999999999999,3.38,B+ (3.3)
USP 161,USP,Environ Design & Crime Prevent,3.4675,3.325,B+ (3.3)
USP 164,USP,Cities in Film,3.355,3.63,B+ (3.3)
USP 165,USP,History of the American Suburb,4.27,3.25,B (3.0)
USP 166,USP,History of San Diego,3.5833333333333335,3.22,B (3.0)
USP 169,USP,Intro to Green Building,4.016,3.385,B+ (3.3)
USP 170,USP,Planning for Sustainable Comm,3.9,3.39,B+ (3.3)
USP 170,USP,Sustainable Planning,4.592222222222222,3.5005555555555556,B+ (3.3)
USP 171,USP,Sustainable Development,4.786071428571428,3.3091666666666666,B+ (3.3)
USP 172,USP,Graphics/Visual Communication,5.79,3.8850000000000002,A- (3.7)
USP 173,USP,History/Urban Planning&Design,5.132666666666666,3.537692307692308,B+ (3.3)
USP 174,USP,Regn'l Governance/Reconsidered,5.389166666666667,3.46,B+ (3.3)
USP 175,USP,Site Anal.-Opptys&Constraints,5.86625,3.84,A- (3.7)
USP 175,USP,Site Analysis,5.053333333333334,3.6,B+ (3.3)
USP 176,USP,Plan&Dev: U.S.-Mexico Border,5.0,3.43,B+ (3.3)
USP 177,USP,Urban Design Practicum,5.656521739130435,3.7642105263157895,A- (3.7)
USP 177A,USP,Urban Design Practicum,5.369166666666666,3.825,A- (3.7)
USP 177B,USP,Advanced Urban Design,7.260000000000001,3.73,A- (3.7)
USP 178,USP,Urban Design for Redevelopment,3.37,3.59,B+ (3.3)
USP 179,USP,Urban DesignTheory & Practice,6.0909523809523805,3.6513333333333335,B+ (3.3)
USP 180,USP,Transportation Planning,3.8600000000000003,3.516,B+ (3.3)
USP 181,USP,Public Transportation,5.004166666666666,3.776666666666667,A- (3.7)
USP 182,USP,Gentrification,4.933333333333334,3.01,B (3.0)
USP 184,USP,Decolonizing Design,4.745,4.0,A+/A (4.0)
USP 185A,USP,Real Estate Fin/Dev Studio I,14.876666666666665,3.1133333333333333,B (3.0)
USP 185B,USP,Real Estate Fin/Dev Studio II,12.641666666666666,3.3075,B+ (3.3)
USP 186,USP,Senior Sequence Resrch Proposl,6.818125,3.36375,B+ (3.3)
USP 187,USP,Senior Seq. Research Project,8.209999999999999,3.3520000000000003,B+ (3.3)
USP 187,USP,Urban Studies Intership,8.06909090909091,3.43,B+ (3.3)
USP 188,USP,Field Research in Migrant Comm,6.9,3.67,B+ (3.3)
USP 188B,USP,Research Analysis and Report,6.28,3.96,A- (3.7)
USP 189,USP,Special Topics/Urban Planning,4.115238095238095,3.7700000000000005,A- (3.7)
USP 191,USP,GIS for Urban & Community Plan,5.5548717948717945,3.2908333333333335,B (3.0)
USP 191A,USP,Int. GIS for Urban & Comm Plan,7.0,3.9,A- (3.7)
USP 193,USP,San Diego Community Research,9.02875,3.7350000000000003,A- (3.7)
USP 194,USP,Research Seminar/Washington DC,5.246,2.8666666666666667,B- (2.7)
USP 2,USP,Urban World System,4.25962962962963,3.4552631578947373,B+ (3.3)
USP 25,USP,Real Estate/Principle&Analysis,4.675,3.376666666666667,B+ (3.3)
USP 3,USP,City and Social Theory,4.9605,3.311176470588235,B+ (3.3)
USP 4,USP,Intro/Geographic Info Systems,4.57923076923077,3.5472727272727274,B+ (3.3)
USP 5,USP,Intro to Real Estate/Develmnt,4.156666666666667,3.24,B (3.0)
USP 6,USP,Intro to Global Architecture,3.6466666666666665,3.675,B+ (3.3)
VIS 1,VIS,Intr/Art-Making:2-D Practices,5.2588888888888885,3.59,B+ (3.3)
VIS 10,VIS,Computing Arts Lecture Series,2.9583333333333335,3.7016666666666667,A- (3.7)
VIS 100,VIS,Introduction to Public Culture,5.214444444444444,3.79,A- (3.7)
VIS 101,VIS,Intro. to Urban Ecologies,4.96,3.624,B+ (3.3)
VIS 102,VIS,Cross-Border Urbanizations,3.766666666666666,3.75,A- (3.7)
VIS 102,VIS,Democratizing the City,3.7840000000000003,3.5759999999999996,B+ (3.3)
VIS 103,VIS,Architectural Practices,3.8542857142857145,3.6,B+ (3.3)
VIS 103A,VIS,Contemporary Arts in S. Korea,4.79,3.5500000000000003,B+ (3.3)
VIS 103B,VIS,Architecture&Urbanism of Korea,4.383333333333333,3.4566666666666666,B+ (3.3)
VIS 103C,VIS,Silk Roads: A Critical Study,4.3,2.87,B- (2.7)
VIS 103D,VIS,History of Speculative Design,4.5,3.99,A- (3.7)
VIS 104A,VIS,Performing the Self,4.482,3.97,A- (3.7)
VIS 105A,VIS,Drawing: Representing/Subject,6.398000000000001,3.826666666666666,A- (3.7)
VIS 105B,VIS,Drawing: Practices and Genre,6.14551724137931,3.7278571428571428,A- (3.7)
VIS 105C,VIS,Drawing: Portfolio Projects,7.17875,3.9450000000000003,A- (3.7)
VIS 105D,VIS,Aesthetics/Chinese Calligraphy,3.895,3.808695652173913,A- (3.7)
VIS 106A,VIS,Painting:  Image Making,6.6343902439024385,3.8316666666666666,A- (3.7)
VIS 106B,VIS,Painting: Practices and Genre,7.140606060606061,3.943,A- (3.7)
VIS 106C,VIS,Painting: Portfolio Projects,9.002592592592592,3.9299999999999997,A- (3.7)
VIS 107A,VIS,Sculpture: Making the Object,6.740869565217391,3.7521052631578953,A- (3.7)
VIS 107B,VIS,Sculpture: Practices & Genre,8.396470588235294,3.85,A- (3.7)
VIS 108,VIS,Advanced Projects in Art,6.876153846153846,3.9050000000000002,A- (3.7)
VIS 11,VIS,Introduction to Visual Arts,4.03,3.715,A- (3.7)
VIS 11,VIS,Introduction to Visual Culture,3.755,3.78,A- (3.7)
VIS 110A,VIS,Contemporary Issues & Practice,6.92375,3.79,A- (3.7)
VIS 110K,VIS,Digital Studio,4.715,3.99,A- (3.7)
VIS 111,VIS,Structure of Art,4.43,3.6089999999999995,B+ (3.3)
VIS 114A,VIS,Landscape and Memory,3.17,3.85,A- (3.7)
VIS 120A,VIS,Greek Art,4.005,3.05,B (3.0)
VIS 120B,VIS,Roman Art,4.5371428571428565,2.972857142857143,B- (2.7)
VIS 120C,VIS,Late Antique Art,3.54,2.91,B- (2.7)
VIS 121AN,VIS,Art Experience in Middle Ages,3.65,3.5700000000000003,B+ (3.3)
VIS 121AN,VIS,The Idea of Medieval Art,3.016666666666667,3.5866666666666664,B+ (3.3)
VIS 121B,VIS,CastlesCathedrals & Cities,3.545,3.38,B+ (3.3)
VIS 121B,VIS,ChurchMosque:Med. Art and Arch,3.853333333333333,3.77,A- (3.7)
VIS 121C,VIS,Art & Bible in Middle Ages,3.81,3.86,A- (3.7)
VIS 122AN,VIS,Renaissance Art,3.9749999999999996,3.74,A- (3.7)
VIS 122B,VIS,Baroque,4.0,3.8025,A- (3.7)
VIS 122CN,VIS,Defining High Renaissance Art,3.7350000000000003,3.135,B (3.0)
VIS 122CN,VIS,Leonardo da Vinci in context,5.4399999999999995,3.24,B (3.0)
VIS 122D,VIS,Michelangelo,4.41,3.018,B (3.0)
VIS 122GS,VIS,The City In Italy,6.688571428571429,3.35,B+ (3.3)
VIS 123AN,VIS,Between Spirit and Flesh,3.27,3.48,B+ (3.3)
VIS 124AN,VIS,Baroque Art,2.31,3.38,B+ (3.3)
VIS 124BN,VIS,Art and the Enlightenment,4.678,3.166,B (3.0)
VIS 124CN,VIS,Nineteenth Century Art,5.464285714285714,3.4699999999999998,B+ (3.3)
VIS 124D,VIS,Paris Capital 19th Century,7.05,3.33,B+ (3.3)
VIS 124E,VIS,The Production of Nature,5.863333333333333,3.436666666666667,B+ (3.3)
VIS 124F,VIS,Art in the Age of Revolutions,5.05,3.14,B (3.0)
VIS 125A,VIS,Twentieth Century Art,4.6433333333333335,3.28,B (3.0)
VIS 125BN,VIS,Contemporary Art,4.59,3.3299999999999996,B+ (3.3)
VIS 125C,VIS,Modern Art in West 1850-1950,4.196666666666666,3.3,B+ (3.3)
VIS 125DN,VIS,Marcel Duchamp,4.104,3.455,B+ (3.3)
VIS 125G,VIS,Hist. of Socially Engaged Art,5.510000000000001,3.15,B (3.0)
VIS 126AN,VIS,PreColumbian Art/Anc Mex&C Amr,3.8349999999999995,3.4616666666666664,B+ (3.3)
VIS 126BN,VIS,Art&Civilization/Ancient Maya,4.069999999999999,3.4499999999999997,B+ (3.3)
VIS 126HN,VIS,Pac Coast American Indian Art,3.6157142857142857,3.544285714285714,B+ (3.3)
VIS 126I,VIS,Southwest American Indian Art,3.704285714285714,3.507142857142857,B+ (3.3)
VIS 126J,VIS,African & Afro-American Art,3.4000000000000004,3.085,B (3.0)
VIS 126K,VIS,Oceanic Art,4.205,3.495,B+ (3.3)
VIS 126P,VIS,Latin American Art: 1890-1950,4.518571428571429,3.632857142857143,B+ (3.3)
VIS 126Q,VIS,Latin American Art: 1950-Prsnt,3.9483333333333337,3.481666666666667,B+ (3.3)
VIS 127A,VIS,Contemporary Arts in S. Korea,2.9699999999999998,3.52,B+ (3.3)
VIS 127B,VIS,Arts of China,4.372857142857143,3.5214285714285714,B+ (3.3)
VIS 127C,VIS,Arts of Modern China,5.599,3.4955555555555557,B+ (3.3)
VIS 127I,VIS,Architecture&Urbanism of Korea,3.59,3.47,B+ (3.3)
VIS 127N,VIS,20th Century Art/China & Japan,4.814444444444444,3.285555555555556,B (3.0)
VIS 127P,VIS,Arts of Japan,4.658571428571428,3.545714285714286,B+ (3.3)
VIS 128A,VIS,Topics/Pre-Modern Art History,3.5700000000000003,3.507,B+ (3.3)
VIS 128B,VIS,Topic/Early Modern Art History,4.416666666666667,3.55,B+ (3.3)
VIS 128C,VIS,Topics in Modern Art History,5.190357142857143,3.3490909090909096,B+ (3.3)
VIS 128D,VIS,Topics/Art History of Americas,3.4625,3.3899999999999997,B+ (3.3)
VIS 128E,VIS,Topics/Art History of Asia,4.734999999999999,3.32,B+ (3.3)
VIS 129F,VIS,Seminar/Art Theory & Criticism,4.552307692307692,3.66,B+ (3.3)
VIS 130,VIS,Spec Projects in Visual Arts,6.363333333333333,3.825,A- (3.7)
VIS 131,VIS,Special Projects in Media,8.213,3.89,A- (3.7)
VIS 133,VIS,Lecture Topics in Spec Design,3.84,3.875,A- (3.7)
VIS 135,VIS,Design Research Methods,4.49,3.8728571428571428,A- (3.7)
VIS 140,VIS,Digtl Imaging:Image&Interactiv,4.9457894736842105,3.336875,B+ (3.3)
VIS 141A,VIS,Computer Programming/Arts I,6.83764705882353,3.9240000000000004,A- (3.7)
VIS 142,VIS,Practices in Computing Arts,5.7700000000000005,3.6585714285714284,B+ (3.3)
VIS 143,VIS,Virtual Environments,8.005714285714285,3.7900000000000005,A- (3.7)
VIS 145A,VIS,Time&Process Digital Media I,5.9457894736842105,3.5652631578947367,B+ (3.3)
VIS 147A,VIS,Electronic Technologies/Art I,5.877391304347826,3.5578260869565215,B+ (3.3)
VIS 149,VIS,Contemporary Computer Topics,6.1722222222222225,3.8266666666666667,A- (3.7)
VIS 150,VIS,Landmarks of World Cinema,5.005000000000001,3.71,A- (3.7)
VIS 151,VIS,History/Experimental Film,4.716666666666666,3.3066666666666666,B+ (3.3)
VIS 152,VIS,Film in Social Context,4.70375,3.3528571428571428,B+ (3.3)
VIS 152D,VIS,IdentityThruTransnationalCinem,5.046666666666667,3.663333333333333,B+ (3.3)
VIS 153,VIS,The Genre Series,3.3533333333333335,3.115,B (3.0)
VIS 154,VIS,Hard Look at the Movies,4.16,3.3736363636363635,B+ (3.3)
VIS 155,VIS,The Director Series,4.802,3.5200000000000005,B+ (3.3)
VIS 156,VIS,Latino American Cinema,5.45,3.6833333333333336,B+ (3.3)
VIS 157,VIS,Environmentalism/Arts & Media,5.755,3.2350000000000003,B (3.0)
VIS 158,VIS,Histories of Photography,3.7157142857142857,3.2471428571428573,B (3.0)
VIS 159,VIS,History of Art and Technology,4.094705882352941,3.4794117647058824,B+ (3.3)
VIS 161,VIS,Systems and Networks at Scale,4.6625,4.0,A+/A (4.0)
VIS 163,VIS,Design Research & Criticism,5.628333333333333,4.0,A+/A (4.0)
VIS 164,VIS,Photographic Strategies,5.728775510204081,3.6029545454545455,B+ (3.3)
VIS 165,VIS,Black and White Darkroom,8.666666666666666,3.815,A- (3.7)
VIS 165,VIS,Camera Tech:Analog Futures,8.035,3.560769230769231,B+ (3.3)
VIS 165,VIS,Camera Techniques,5.522,3.4845454545454544,B+ (3.3)
VIS 165A,VIS,The Photographic Print,6.0,3.77,A- (3.7)
VIS 167,VIS,Social Engagement&Photography,6.641666666666667,3.682,B+ (3.3)
VIS 167,VIS,Social Engagement/Photography,5.108333333333333,3.68,B+ (3.3)
VIS 168,VIS,Pictorialism&Construct.Reality,6.505454545454546,3.665,B+ (3.3)
VIS 171,VIS,Digital Cinema Theory/Practice,6.18,3.8899999999999997,A- (3.7)
VIS 171,VIS,Digital Cinema-Theory/Productn,7.7165625,3.6310000000000002,B+ (3.3)
VIS 172,VIS,Motion Design/Visual Effects,7.6225000000000005,3.606666666666667,B+ (3.3)
VIS 174,VIS,Media Sketchbook,8.37474358974359,3.542321428571429,B+ (3.3)
VIS 175,VIS,Editing - Theory & Practice,6.263333333333333,3.9333333333333336,A- (3.7)
VIS 175,VIS,Editing - Theory & Production,7.1375,3.5799999999999996,B+ (3.3)
VIS 176,VIS,16mm Filmmaking,9.936666666666667,3.4019999999999997,B+ (3.3)
VIS 177,VIS,Scripting Strategies,6.466,3.6103703703703705,B+ (3.3)
VIS 178,VIS,Sound - Theory and Practice,6.67,3.795,A- (3.7)
VIS 178,VIS,Sound - Theory and Production,7.532307692307692,3.416818181818182,B+ (3.3)
VIS 179,VIS,Intermediate Projects in Media,7.515000000000001,3.42,B+ (3.3)
VIS 180A,VIS,Documentary Evidence/Media Pra,6.89638888888889,3.484,B+ (3.3)
VIS 180B,VIS,Fic & Allegory/Curr Media Prac,6.984324324324325,3.5982142857142856,B+ (3.3)
VIS 181,VIS,Adv Sound And Lighting,7.75,3.59,B+ (3.3)
VIS 181,VIS,Sound And Lighting,9.278333333333334,3.5375,B+ (3.3)
VIS 182,VIS,Advanced Editing,7.767999999999999,3.5157142857142856,B+ (3.3)
VIS 183A,VIS,Strategies of Self,6.4317142857142855,3.6293103448275863,B+ (3.3)
VIS 183B,VIS,Strategies of Alterity,7.125454545454545,3.594090909090909,B+ (3.3)
VIS 184,VIS,Advanced Scripting,7.316666666666666,3.51,B+ (3.3)
VIS 185,VIS,Senior Media Projects,9.136666666666667,3.5425,B+ (3.3)
VIS 194S,VIS,Fantasy In Film,4.357692307692307,3.115,B (3.0)
VIS 2,VIS,Intr/Art-Making:Motn&Time Base,3.99625,3.61625,B+ (3.3)
VIS 20,VIS,Intro to Art in Europe/America,3.2750000000000004,3.335,B+ (3.3)
VIS 20,VIS,Introduction to Art History,3.63125,3.3819999999999997,B+ (3.3)
